airport_code,aircraftmov_intl,aircraftmov_domestic,pax_intl,pax_domestic,freight_intl,freight_domestic,month,year
VAJJ,0,1330,0,5746,0,28,7,2021
JLG,0,30,0,413,0,0,7,2021
JGB,0,120,0,3882,0,0,7,2021
RJA,0,562,0,19682,0,1,7,2021
CNN,234,539,23961,18259,0,0,7,2021
TIR,0,508,0,36137,0,0,7,2021
JDH,0,342,0,38852,0,0,7,2021
IMF,0,601,0,41886,0,627,7,2021
AGR,0,70,0,5747,0,0,7,2021
BOM,2109,9351,101203,1005761,45560,17204,7,2021
PBD,0,38,0,859,0,0,7,2021
PYG,0,6,0,148,0,0,7,2021
IXX,0,4,0,107,0,0,7,2021
KUU,0,80,0,1478,0,0,7,2021
SAG,0,0,0,0,0,0,7,2021
JGA,0,16,0,1142,0,0,7,2021
BHU,0,38,0,1326,0,0,7,2021
BHO,0,659,0,48068,0,158,7,2021
CCJ,533,367,62909,29276,606,30,7,2021
BBI,0,1276,0,106519,0,802,7,2021
STV,3,538,91,54442,0,323,7,2021
RUP,0,64,0,2621,0,0,7,2021
BKB,0,23,0,722,0,0,7,2021
KLH,0,146,0,5685,0,0,7,2021
AJL,0,85,0,6726,0,34,7,2021
NNS,0,0,0,0,0,0,7,2021
GWL,0,278,0,6366,0,0,7,2021
TRV,428,454,29592,37261,1372,112,7,2021
NAG,6,962,0,103035,56,583,7,2021
VIDD,0,0,0,0,0,0,7,2021
AIP,0,0,0,0,0,0,7,2021
RAJ,0,246,0,20657,0,7,7,2021
GAU,42,3606,3149,396409,0,2248,7,2022
QAH,0,53,0,2330,0,0,7,2022
IXS,0,316,0,36576,0,68,7,2022
SXR,62,3325,4494,410797,0,832,7,2022
BPM,0,109,0,149,0,0,7,2022
HBX,0,436,0,24077,0,5,7,2022
TEI,0,78,0,865,0,0,7,2022
IXT,0,90,0,708,0,0,7,2022
RDP,0,256,0,38653,0,117,7,2022
IXE,339,906,48017,99018,141,211,7,2022
ATQ,384,1144,59977,118159,59,67,7,2022
JSA,0,10,0,54,0,0,7,2022
COH,0,2,0,3,0,0,7,2022
PNQ,82,4569,9655,543510,0,3584,7,2022
DED,0,1313,0,114807,0,83,7,2022
JRH,0,98,0,14052,0,13,7,2022
HJR,0,19,0,870,0,0,7,2022
IXL,0,1104,0,156811,0,155,7,2022
BUP,0,0,0,0,0,0,7,2022
GOI,195,3788,25664,493158,194,319,7,2022
BHJ,0,78,0,2818,0,0,7,2022
DHM,0,278,0,12439,0,0,7,2022
MYQ,0,414,0,23199,0,0,7,2022
TCR,0,278,0,17901,0,0,7,2022
IXA,0,1044,0,126020,0,538,7,2022
KNU,0,166,0,18263,0,11,7,2022
AMD,796,4825,113556,501638,3689,4231,7,2022
TEZ,0,50,0,396,0,0,7,2022
SLV,0,102,0,86,0,0,7,2022
VIKA,0,0,0,0,0,0,7,2022
HSS,0,0,0,0,0,0,7,2022
MAA,2802,8138,429856,1020516,23554,7501,7,2022
VGA,29,1231,3894,78948,0,114,7,2022
IXP,0,0,0,0,0,0,7,2022
DBR,0,338,0,50333,0,2,7,2022
VOBG,0,329,0,1286,0,0,7,2022
IXC,80,2224,11429,255874,0,1267,7,2022
GOP,0,524,0,50693,0,0,7,2022
BLR,2089,14178,319500,1914500,23215,13948,7,2022
SDW,0,18,0,438,0,0,7,2022
PAB,0,112,0,3138,0,0,7,2022
VDY,0,4,0,1,0,0,7,2022
GDB,0,116,0,1849,0,0,7,2022
DIB,0,622,0,59670,0,132,7,2022
IXD,0,644,0,40586,0,13,7,2022
UDR,0,624,0,78565,0,22,7,2022
PNY,0,104,0,6602,0,0,7,2022
IXK,0,14,0,564,0,0,7,2022
IXY,0,94,0,6112,0,0,7,2022
DMU,0,506,0,24665,0,0,7,2022
VAMA,0,2,0,6,0,0,7,2022
IXG,0,494,0,25943,0,8,7,2022
IXJ,0,1130,0,122119,0,138,7,2022
GBI,0,158,0,6588,0,0,7,2022
IXI,0,88,0,2433,0,1,7,2022
KBK,0,36,0,2789,0,0,7,2022
IXM,135,801,16589,72649,70,182,7,2022
CCU,1476,9554,160307,1199975,3593,8535,7,2022
IXR,0,1438,0,171636,0,494,7,2022
SSE,0,8,0,15,0,0,7,2022
JRG,0,278,0,19119,0,4,7,2022
VNS,84,1290,9065,155855,15,398,7,2022
GAY,0,100,0,9835,0,0,7,2022
BDQ,0,620,0,85607,0,183,7,2022
JAI,242,2818,34021,286160,85,1549,7,2022
PGH,0,124,0,4505,0,0,7,2022
COK,2405,2375,383885,305584,3634,1094,7,2022
RPR,0,1670,0,165311,0,455,7,2022
PAT,0,2246,0,270330,0,1075,7,2022
IXB,16,1446,99,178245,0,816,7,2022
TRZ,710,440,98351,30141,518,0,7,2022
CJB,110,1473,17944,189215,101,833,7,2022
AGX,0,140,0,2433,0,4,7,2022
DIU,0,82,0,1886,0,0,7,2022
HYD,1902,10724,289286,1311995,6294,5911,7,2022
LKO,544,2561,83460,275756,279,984,7,2022
IDR,9,2033,1307,198469,0,917,7,2022
ISK,0,138,0,3348,0,0,7,2022
IXZ,0,758,0,72375,0,590,7,2022
NDC,0,2,0,0,0,0,7,2022
KJB,0,118,0,2893,0,0,7,2022
DEL,7322,27393,1251424,3656638,46013,30808,7,2022
IXW,0,115,0,204,0,0,7,2022
LUH,0,0,0,0,0,0,7,2022
CDP,0,207,0,5392,0,0,7,2022
KQH,0,130,0,6138,0,0,7,2022
JLR,0,636,0,31635,0,14,7,2022
BEK,0,128,0,11629,0,0,7,2022
SXV,0,16,0,54,0,0,7,2022
VTZ,46,1599,6531,173994,0,458,7,2022
IXU,0,390,0,33397,0,126,7,2022
SHL,0,260,0,10365,0,0,7,2022
KTU,0,4,0,5,0,0,7,2022
VAJJ,0,1254,0,8844,0,21,7,2022
JLG,0,2,0,7,0,0,7,2022
JGB,0,84,0,2865,0,0,7,2022
RJA,0,800,0,33345,0,1,7,2022
CNN,559,511,74255,34895,373,3,7,2022
TIR,0,895,0,78695,0,8,7,2022
JDH,0,456,0,55547,0,0,7,2022
IMF,0,922,0,96309,0,725,7,2022
RRK,0,0,0,0,0,0,7,2022
AGR,0,166,0,10993,0,0,7,2022
BOM,5164,16411,835519,2152365,45139,20752,7,2022
PBD,0,71,0,2898,0,0,7,2022
PYG,0,0,0,0,0,0,7,2022
IXX,0,40,0,1531,0,0,7,2022
KUU,0,56,0,715,0,0,7,2022
SAG,0,470,0,60209,0,72,7,2022
JGA,0,126,0,7658,0,0,7,2022
BHU,0,120,0,3201,0,0,7,2022
BHO,0,1112,0,86581,0,281,7,2022
CCJ,1562,535,215994,45811,1233,67,7,2022
BBI,2,2185,0,245232,0,902,7,2022
STV,19,1184,2656,90170,0,386,7,2022
RUP,0,104,0,3179,0,0,7,2022
BKB,0,50,0,1383,0,0,7,2022
KLH,0,214,0,10014,0,0,7,2022
AJL,0,326,0,24556,0,32,7,2022
NNS,0,2,0,2,0,0,7,2022
GWL,0,330,0,16852,0,18,7,2022
TRV,1232,910,162724,122879,1259,150,7,2022
NAG,85,1525,6200,162545,59,954,7,2022
VIDD,0,2,0,5,0,0,7,2022
AIP,0,0,0,0,0,0,7,2022
RAJ,0,550,0,53277,0,85,7,2022
GAU,43,2250,2856,165454,1,683,8,2014
TIR,0,208,0,21660,0,0,8,2014
COK,2228,2154,332185,236039,5936,1047,8,2014
RPR,0,690,0,71015,0,370,8,2014
JDH,0,254,0,22828,0,1,8,2014
PAT,2,954,0,95002,0,428,8,2014
IXB,76,768,5072,62913,0,252,8,2014
IXC,0,918,0,95607,0,669,8,2014
BLR,1748,9426,240728,1038824,14235,10017,8,2014
SXR,0,1560,0,223274,0,830,8,2014
IMF,0,366,0,38637,0,346,8,2014
RAJ,0,248,0,23016,0,9,8,2014
TRZ,624,166,87626,7190,428,0,8,2014
CJB,86,1424,10726,106361,82,697,8,2014
BDQ,0,501,0,57425,0,104,8,2014
HYD,1483,6641,234196,680807,4389,3641,8,2014
LKO,218,1416,35552,171249,85,230,8,2014
IXE,111,909,41005,78585,23,37,8,2014
ATQ,216,636,28170,58185,54,36,8,2014
DIB,0,364,0,22975,0,22,8,2014
BOM,6248,16322,928237,1995326,39158,18280,8,2014
IDR,0,1308,0,113827,0,554,8,2014
PNQ,98,2770,10167,339492,0,2312,8,2014
DED,0,424,0,26804,0,5,8,2014
IXZ,0,706,0,48159,0,145,8,2014
UDR,0,446,0,34815,0,3,8,2014
IXL,0,350,0,43058,0,31,8,2014
BHO,0,382,0,32137,0,93,8,2014
GOI,182,2260,18060,285686,131,274,8,2014
CCJ,1231,248,203521,27115,1831,14,8,2014
BBI,0,1032,0,106659,0,404,8,2014
DEL,7382,18247,1114147,2185771,35012,22725,8,2014
IXJ,0,904,0,75252,0,133,8,2014
IXM,168,580,19903,46173,0,82,8,2014
CCU,1258,6727,141492,711300,3952,7644,8,2014
IXA,0,650,0,72911,0,564,8,2014
AMD,636,2535,84648,300538,1528,3582,8,2014
IXR,0,606,0,49647,0,267,8,2014
MAA,2996,7794,399665,829938,19473,7040,8,2014
VTZ,96,799,5625,93542,0,111,8,2014
IXU,0,380,0,41414,0,147,8,2014
TRV,1238,744,188026,88295,2189,113,8,2014
NAG,34,1188,3509,115366,14,433,8,2014
VNS,52,582,3799,72071,0,33,8,2014
GAY,10,0,2194,0,0,0,8,2014
JAI,226,1340,23996,136918,50,64,8,2014
GAU,66,2333,5981,240043,1,1356,8,2015
IXS,0,336,0,17970,0,48,8,2015
SXR,0,1488,0,197924,0,338,8,2015
HBX,0,70,0,2917,0,0,8,2015
IXE,392,752,59148,76889,52,34,8,2015
ATQ,218,566,28650,67657,90,18,8,2015
PNQ,184,3178,20333,424137,0,2690,8,2015
DED,0,368,0,36534,0,13,8,2015
JRH,0,64,0,4632,0,0,8,2015
HJR,0,28,0,2771,0,0,8,2015
IXL,0,338,0,41416,0,65,8,2015
GOI,221,2906,21250,368685,132,345,8,2015
BHJ,0,148,0,11775,0,2,8,2015
DHM,0,116,0,5241,0,0,8,2015
MYQ,0,2,0,1,0,0,8,2015
TCR,0,122,0,8569,0,7,8,2015
IXA,0,572,0,77079,0,409,8,2015
KNU,0,2,0,8,0,0,8,2015
AMD,795,2994,111903,360113,1884,3732,8,2015
MAA,3060,7495,431502,862049,19746,6822,8,2015
VGA,0,480,0,30100,0,0,8,2015
IXC,0,1153,0,122939,0,365,8,2015
GOP,0,0,0,0,0,0,8,2015
BLR,1821,10930,272082,1279147,14680,9840,8,2015
DIB,0,250,0,23641,0,18,8,2015
IXD,0,78,0,4203,0,0,8,2015
UDR,0,516,0,43650,0,3,8,2015
DMU,0,172,0,7826,0,6,8,2015
IXG,0,196,0,12250,0,0,8,2015
IXJ,0,908,0,81592,0,66,8,2015
IXI,0,18,0,339,0,0,8,2015
IXM,168,620,21015,47055,7,64,8,2015
CCU,1606,6769,186602,771799,4485,7688,8,2015
IXR,0,560,0,56756,0,327,8,2015
SSE,0,0,0,0,0,0,8,2015
VNS,62,660,7194,77054,0,65,8,2015
GAY,78,28,5696,1327,0,0,8,2015
BDQ,0,625,0,71709,0,95,8,2015
JAI,222,1804,26289,197434,79,424,8,2015
PGH,0,12,0,234,0,0,8,2015
COK,2542,2131,426770,261119,5883,1117,8,2015
RPR,0,868,0,91142,0,397,8,2015
PAT,0,1240,0,124281,0,258,8,2015
IXB,46,710,3574,79046,0,262,8,2015
TRZ,718,176,96912,14978,623,0,8,2015
CJB,81,1468,11029,128393,85,579,8,2015
AGX,0,200,0,1838,0,1,8,2015
DIU,0,60,0,2110,0,0,8,2015
HYD,1749,7001,265738,750248,5174,4359,8,2015
LKO,353,1785,54178,215182,208,235,8,2015
IDR,0,1256,0,141436,0,591,8,2015
IXZ,0,706,0,56037,0,274,8,2015
DEL,7491,21075,1147503,2657192,41731,24486,8,2015
JLR,0,318,0,19843,0,0,8,2015
VTZ,149,1243,9499,132981,1,92,8,2015
IXU,0,366,0,26018,0,122,8,2015
SHL,0,36,0,428,0,0,8,2015
VAJJ,0,1958,0,14028,0,31,8,2015
RJA,0,672,0,19478,0,0,8,2015
TIR,0,533,0,35299,0,0,8,2015
JDH,0,248,0,25749,0,2,8,2015
IMF,0,512,0,58195,0,254,8,2015
AGR,0,12,0,421,0,0,8,2015
BOM,6310,18340,937074,2392728,40397,17487,8,2015
PBD,0,60,0,1130,0,0,8,2015
KUU,0,36,0,960,0,0,8,2015
JGA,0,64,0,6094,0,2,8,2015
BHU,0,198,0,4147,0,0,8,2015
BHO,0,674,0,54941,0,106,8,2015
CCJ,1100,373,167212,32625,1145,48,8,2015
BBI,0,1070,1326,134612,0,543,8,2015
STV,0,284,0,4166,0,0,8,2015
AJL,0,236,0,14947,0,17,8,2015
GWL,0,22,0,653,0,0,8,2015
TRV,1409,806,211811,97982,2903,79,8,2015
NAG,46,1044,3878,116094,35,471,8,2015
RAJ,0,426,0,31764,0,13,8,2015
GAU,68,2879,6690,268525,0,1662,8,2016
IXS,0,220,0,13377,0,26,8,2016
SXR,38,1388,6450,151772,0,221,8,2016
HBX,0,30,0,1061,0,0,8,2016
RDP,0,0,0,0,0,0,8,2016
IXE,449,850,63951,85090,74,45,8,2016
ATQ,356,614,47507,81392,71,19,8,2016
PNQ,172,3748,19725,531417,0,2778,8,2016
DED,0,788,0,64585,0,50,8,2016
JRH,0,62,0,3790,0,3,8,2016
HJR,0,28,0,3018,0,0,8,2016
IXL,0,530,0,63005,0,96,8,2016
GOI,238,3360,25102,464774,130,254,8,2016
BHJ,0,158,0,14905,0,1,8,2016
DHM,0,165,0,8924,0,0,8,2016
MYQ,0,0,0,0,0,0,8,2016
TCR,0,126,0,8724,0,3,8,2016
IXA,0,695,0,90737,0,415,8,2016
KNU,0,12,0,48,0,0,8,2016
AMD,933,3162,131569,463899,2064,3875,8,2016
TEZ,0,26,0,614,0,0,8,2016
MAA,3116,9165,454847,1098344,22946,7353,8,2016
VGA,0,1009,0,56312,0,0,8,2016
IXC,0,1204,0,137254,0,441,8,2016
GOP,0,52,0,2900,0,0,8,2016
BLR,2007,12709,297325,1583068,16869,10837,8,2016
DIB,0,234,0,23501,0,47,8,2016
IXD,0,88,0,4178,0,0,8,2016
UDR,0,665,0,79831,0,2,8,2016
PNY,0,0,0,0,0,0,8,2016
DMU,0,226,0,10591,0,30,8,2016
VAMA,0,0,0,0,0,0,8,2016
IXG,0,134,0,8851,0,0,8,2016
IXJ,0,908,0,94762,0,194,8,2016
IXI,0,36,0,922,0,0,8,2016
IXM,184,780,24051,55968,0,64,8,2016
CCU,1474,8081,174904,1010933,5123,8169,8,2016
IXR,40,686,2758,75349,71,364,8,2016
VNS,66,1119,8422,136964,0,85,8,2016
GAY,107,75,7383,4391,0,0,8,2016
BDQ,0,758,0,94938,0,295,8,2016
JAI,312,2375,34206,279080,203,1435,8,2016
PGH,0,46,0,1174,0,0,8,2016
COK,2473,2523,436239,321929,6064,1496,8,2016
RPR,0,948,0,107261,0,360,8,2016
PAT,0,1244,0,155647,0,651,8,2016
IXB,18,756,1535,98651,0,320,8,2016
TRZ,708,188,94794,15784,583,1,8,2016
CJB,76,1742,10399,168032,91,759,8,2016
AGX,0,208,0,2098,0,0,8,2016
DIU,0,32,0,1240,0,0,8,2016
HYD,1892,8899,298465,974079,5333,4547,8,2016
LKO,402,2104,57693,263922,216,169,8,2016
IDR,0,1110,0,136429,0,656,8,2016
IXZ,0,844,0,74478,0,376,8,2016
NDC,0,0,0,0,0,0,8,2016
DEL,8410,24472,1253000,3360871,44859,24762,8,2016
CDP,0,14,0,335,0,0,8,2016
JLR,0,268,0,13182,0,3,8,2016
VTZ,116,1538,7897,197548,0,406,8,2016
IXU,4,322,548,29158,0,119,8,2016
SHL,0,54,0,901,0,0,8,2016
VAJJ,0,1927,0,14446,0,33,8,2016
RJA,0,596,0,21245,0,0,8,2016
TIR,0,580,0,45646,0,0,8,2016
JDH,0,248,0,23710,0,1,8,2016
IMF,0,528,0,66581,0,334,8,2016
AGR,0,16,0,120,0,0,8,2016
BOM,6737,19434,1022530,2756693,42297,18841,8,2016
PBD,0,26,0,222,0,0,8,2016
KUU,0,56,0,1825,0,0,8,2016
JGA,0,66,0,8318,0,3,8,2016
BHU,0,168,0,2049,0,0,8,2016
BHO,8,637,572,59398,0,61,8,2016
CCJ,1330,292,192209,39868,1099,30,8,2016
BBI,0,1207,2422,152068,0,647,8,2016
STV,0,413,0,13684,0,0,8,2016
AJL,0,240,0,16794,0,87,8,2016
GWL,0,30,0,1153,0,0,8,2016
TRV,1346,1042,199465,132211,2013,108,8,2016
NAG,128,1180,9245,139055,28,544,8,2016
RAJ,0,413,0,35594,0,23,8,2016
GAU,38,3260,1729,372856,1,2163,8,2017
IXS,0,376,0,30800,0,114,8,2017
SXR,12,1386,2230,180054,2,566,8,2017
HBX,0,62,0,3659,0,0,8,2017
RDP,0,5,0,181,0,0,8,2017
IXE,453,1194,69505,119022,245,36,8,2017
ATQ,359,1095,48108,124537,121,61,8,2017
JSA,0,0,0,0,0,0,8,2017
PNQ,192,4532,24202,651608,1,3342,8,2017
DED,0,1078,0,87696,0,17,8,2017
JRH,0,68,0,6355,0,7,8,2017
HJR,0,28,0,2675,0,0,8,2017
IXL,0,710,0,76029,0,91,8,2017
BUP,0,28,0,1292,0,0,8,2017
GOI,229,3718,24960,532481,217,258,8,2017
BHJ,0,156,0,14167,0,3,8,2017
DHM,0,226,0,12620,0,0,8,2017
TCR,0,116,0,8159,0,1,8,2017
IXA,0,740,0,112502,0,580,8,2017
KNU,0,0,0,0,0,0,8,2017
AMD,1128,4004,143821,561253,3329,4190,8,2017
TEZ,0,28,0,678,0,0,8,2017
SLV,0,32,0,595,0,0,8,2017
MAA,3174,8927,472427,1112549,27113,9071,8,2017
VGA,0,1038,0,63386,0,0,8,2017
IXC,88,1900,10697,188084,0,461,8,2017
GOP,0,179,0,11936,0,0,8,2017
BLR,2198,13857,314632,1829612,18844,10720,8,2017
DIB,0,190,0,27003,0,78,8,2017
IXD,0,66,0,4030,0,0,8,2017
UDR,0,742,0,85831,0,1,8,2017
DMU,0,116,0,16230,0,51,8,2017
VAMA,0,0,0,0,0,0,8,2017
IXG,0,134,0,9093,0,0,8,2017
IXJ,0,1104,0,106085,0,178,8,2017
IXI,0,38,0,973,0,0,8,2017
IXM,186,810,24515,81489,4,256,8,2017
CCU,1861,10020,205611,1330204,5420,9496,8,2017
IXR,0,1096,0,121463,0,360,8,2017
VNS,109,1131,12949,144312,0,132,8,2017
GAY,56,112,6562,3830,0,0,8,2017
BDQ,0,601,0,77129,0,173,8,2017
JAI,351,3169,42280,341728,321,1084,8,2017
PGH,0,40,0,1338,0,0,8,2017
COK,2753,3060,491743,387609,5677,1024,8,2017
RPR,0,992,0,127746,0,351,8,2017
PAT,0,1876,0,244116,0,653,8,2017
IXB,38,1130,1932,165609,0,789,8,2017
TRZ,824,190,110425,9648,628,0,8,2017
CJB,114,1404,15282,160754,135,781,8,2017
AGX,0,192,0,2928,0,1,8,2017
DIU,0,36,0,1536,0,0,8,2017
HYD,2044,9642,320374,1124138,7348,4430,8,2017
LKO,456,2500,58846,301208,274,354,8,2017
IDR,0,1562,0,180139,0,876,8,2017
IXZ,0,1000,0,83737,0,440,8,2017
NDC,0,62,0,2513,0,0,8,2017
DEL,9113,27556,1384606,3814545,55181,26328,8,2017
LUH,0,4,0,13,0,0,8,2017
CDP,0,65,0,3218,0,0,8,2017
JLR,0,276,0,17766,0,3,8,2017
VTZ,154,1323,11217,171678,0,390,8,2017
IXU,19,336,2764,28236,0,136,8,2017
SHL,0,36,0,948,0,0,8,2017
VAJJ,0,1811,0,12796,0,31,8,2017
RJA,0,715,0,21404,0,0,8,2017
TIR,0,618,0,52236,0,0,8,2017
JDH,0,418,0,36347,0,1,8,2017
IMF,0,586,0,80202,0,403,8,2017
AGR,0,32,0,499,0,0,8,2017
BOM,7263,19892,1094415,2827209,51080,20628,8,2017
PBD,0,124,0,4637,0,1,8,2017
KUU,0,56,0,1973,0,0,8,2017
JGA,0,64,0,5303,0,0,8,2017
BHU,0,150,0,2724,0,0,8,2017
BHO,0,599,0,59506,0,90,8,2017
CCJ,1824,410,242589,46536,1603,100,8,2017
BBI,34,1536,6059,239040,0,700,8,2017
STV,0,981,0,66569,0,40,8,2017
BKB,0,44,0,169,0,0,8,2017
KLH,0,0,0,0,0,0,8,2017
AJL,0,360,0,27549,0,55,8,2017
GWL,0,60,0,2014,0,0,8,2017
TRV,1608,1148,228135,151280,3636,80,8,2017
NAG,118,1172,9696,159983,85,582,8,2017
RAJ,0,384,0,30136,0,21,8,2017
GAU,62,4032,2953,420105,17,1986,8,2018
IXS,0,346,0,29368,0,79,8,2018
SXR,32,1688,3259,228406,0,565,8,2018
HBX,0,650,0,40871,0,0,8,2018
RDP,0,36,0,3241,0,0,8,2018
IXE,448,1272,70373,136350,225,35,8,2018
ATQ,409,953,58696,125752,52,83,8,2018
JSA,0,60,0,3760,0,0,8,2018
PNQ,150,4996,17412,739376,3,3902,8,2018
DED,0,1028,0,88290,0,19,8,2018
JRH,0,158,0,10919,0,3,8,2018
HJR,0,37,0,2641,0,0,8,2018
IXL,0,724,0,91145,0,75,8,2018
BUP,0,96,0,2970,0,0,8,2018
GOI,229,4206,25955,591140,166,199,8,2018
BHJ,0,144,0,13359,0,3,8,2018
DHM,0,194,0,10411,0,0,8,2018
MYQ,0,64,0,3606,0,0,8,2018
TCR,0,358,0,19623,0,4,8,2018
IXA,0,943,0,126510,0,503,8,2018
KNU,0,70,0,4042,0,0,8,2018
AMD,1159,5098,171380,714728,3676,4903,8,2018
TEZ,0,34,0,159,0,0,8,2018
SLV,0,28,0,424,0,0,8,2018
MAA,3337,11543,517067,1364769,29281,7700,8,2018
VGA,0,1606,0,97914,0,99,8,2018
IXP,0,26,0,997,0,0,8,2018
IXC,79,1616,10910,193354,0,631,8,2018
GOP,0,124,0,14243,0,0,8,2018
BLR,2406,17541,365429,2377057,21682,13441,8,2018
VDY,0,122,0,6489,0,0,8,2018
DIB,0,288,0,27676,0,67,8,2018
IXD,0,166,0,11067,0,0,8,2018
UDR,0,794,0,100540,0,0,8,2018
PNY,0,116,0,8006,0,0,8,2018
IXY,0,60,0,4056,0,0,8,2018
DMU,0,200,0,16041,0,25,8,2018
VAMA,0,2,0,13,0,0,8,2018
IXG,0,54,0,3672,0,0,8,2018
IXJ,0,1190,0,107031,0,175,8,2018
IXI,0,34,0,832,0,0,8,2018
IXM,229,887,27504,105510,156,398,8,2018
CCU,1891,11529,219052,1498055,5380,8884,8,2018
IXR,0,1282,0,173079,0,497,8,2018
SSE,0,0,0,0,0,0,8,2018
VNS,123,1546,15022,191017,0,143,8,2018
GAY,14,82,1020,5456,0,0,8,2018
BDQ,0,617,0,77922,0,219,8,2018
JAI,376,3717,53983,402433,243,1372,8,2018
PGH,0,24,0,746,0,0,8,2018
COK,1490,1810,263728,219091,3004,775,8,2018
RPR,0,1386,0,159833,0,409,8,2018
PAT,0,2584,0,349169,0,1143,8,2018
IXB,36,1654,1416,204728,0,516,8,2018
TRZ,710,502,98870,32156,452,1,8,2018
CJB,159,1776,20702,219729,177,973,8,2018
AGX,0,152,0,2024,0,2,8,2018
DIU,0,84,0,1972,0,0,8,2018
HYD,2261,12326,352535,1397785,7035,5237,8,2018
LKO,483,3298,68482,376217,219,170,8,2018
IDR,0,2256,0,254140,0,1055,8,2018
ISK,0,108,0,4140,0,6,8,2018
IXZ,0,1026,0,95607,0,443,8,2018
NDC,0,140,0,8862,0,0,8,2018
DEL,9578,30113,1513018,4283128,56136,30661,8,2018
LUH,0,40,0,1826,0,0,8,2018
CDP,0,186,0,9488,0,0,8,2018
KQH,0,0,0,0,0,0,8,2018
JLR,0,262,0,16059,0,0,8,2018
SXV,0,62,0,3429,0,0,8,2018
VTZ,151,1777,11313,224950,0,434,8,2018
IXU,2,306,96,28265,0,176,8,2018
SHL,0,58,0,995,0,0,8,2018
KTU,0,2,0,1,0,0,8,2018
VAJJ,0,1633,0,11724,0,32,8,2018
JLG,0,46,0,250,0,0,8,2018
JGB,0,22,0,44,0,0,8,2018
RJA,0,1102,0,43247,0,6,8,2018
TIR,0,920,0,74224,0,0,8,2018
JDH,0,323,0,33314,0,1,8,2018
IMF,0,822,0,98542,0,681,8,2018
AGR,0,64,0,1186,0,0,8,2018
BOM,7475,19883,1161053,2948251,57805,23762,8,2018
PBD,0,132,0,4689,0,0,8,2018
PYG,0,0,0,0,0,0,8,2018
KUU,0,82,0,1772,0,0,8,2018
JGA,0,62,0,7035,0,1,8,2018
BHU,0,234,0,3520,0,0,8,2018
SAG,0,140,0,6968,0,0,8,2018
BHO,0,584,0,56182,0,142,8,2018
CCJ,1765,803,273942,71268,1293,55,8,2018
BBI,36,2404,8280,322027,5,883,8,2018
STV,0,1054,0,88396,0,145,8,2018
BKB,0,122,0,5188,0,0,8,2018
KLH,0,26,0,282,0,0,8,2018
AJL,0,204,0,19446,0,77,8,2018
GWL,0,60,0,2143,0,0,8,2018
TRV,2093,1560,315548,212864,2755,289,8,2018
NAG,101,1895,9162,210844,111,736,8,2018
AIP,0,62,0,3950,0,0,8,2018
RAJ,0,310,0,29153,0,22,8,2018
GAU,154,3749,4945,445573,0,948,8,2019
IXS,0,316,0,30124,0,78,8,2019
SXR,54,1820,5319,213729,0,213,8,2019
HBX,0,405,0,24583,0,9,8,2019
IXT,0,20,0,72,0,0,8,2019
RDP,0,104,0,9720,0,0,8,2019
IXE,334,988,51920,116120,204,0,8,2019
ATQ,388,997,65542,125861,82,69,8,2019
JSA,0,210,0,11291,0,0,8,2019
PNQ,103,4652,12456,698106,21,3151,8,2019
DED,0,1008,0,98487,0,19,8,2019
JRH,0,64,0,9342,0,0,8,2019
HJR,0,26,0,2003,0,0,8,2019
IXL,0,650,0,85678,0,126,8,2019
BUP,0,66,0,2280,0,0,8,2019
GOI,217,4511,27332,640482,93,402,8,2019
BHJ,0,38,0,2084,0,0,8,2019
DHM,0,288,0,13650,0,0,8,2019
MYQ,0,304,0,13659,0,0,8,2019
TCR,0,300,0,20344,0,4,8,2019
IXA,0,886,0,127288,0,321,8,2019
KNU,0,174,0,18481,0,22,8,2019
AMD,1395,5615,219715,760381,3782,5026,8,2019
TEZ,0,26,0,271,0,0,8,2019
SLV,0,94,0,263,0,0,8,2019
MAA,3417,10888,531194,1421479,23262,6953,8,2019
VGA,0,1089,0,124292,0,204,8,2019
IXP,0,24,0,1024,0,0,8,2019
IXC,80,1356,10457,178081,0,644,8,2019
GOP,0,370,0,48170,0,0,8,2019
BLR,2662,16660,398736,2362574,18312,14320,8,2019
VDY,0,124,0,6133,0,0,8,2019
DIB,0,430,0,40496,0,75,8,2019
IXD,0,376,0,34710,0,0,8,2019
UDR,0,790,0,94410,0,0,8,2019
PNY,0,44,0,2975,0,0,8,2019
IXY,0,108,0,6915,0,0,8,2019
DMU,0,114,0,14503,0,18,8,2019
VAMA,0,34,0,248,0,0,8,2019
IXG,0,412,0,21175,0,0,8,2019
IXJ,0,1264,0,108229,0,117,8,2019
IXI,0,54,0,1070,0,0,8,2019
IXM,249,1155,32174,96528,166,187,8,2019
CCU,2021,11667,239482,1519913,4793,9206,8,2019
IXR,0,1611,0,209955,0,451,8,2019
VNS,137,1741,17249,222985,0,369,8,2019
GAY,52,176,3706,8858,0,0,8,2019
JRG,0,300,0,18196,0,5,8,2019
BDQ,0,607,0,84433,0,231,8,2019
JAI,286,2856,42351,358661,183,1413,8,2019
PGH,0,56,0,1807,0,0,8,2019
COK,2191,3245,390590,403181,7488,1197,8,2019
RPR,0,1430,0,169307,0,509,8,2019
PAT,2,2770,0,396104,0,1174,8,2019
IXB,36,2038,1528,250894,0,652,8,2019
TRZ,811,431,119246,23703,809,0,8,2019
